# CSV_SCHEMA_V=1, FW=0.9-field-hardening, BOARD_ID=0x5CD85EDB5110, ROLE=RESPONDER, BOOT_MS=0, FREQ=2400.0, BW=406.25, SF=8, CR=7, TXPOWER=12
seq,timestamp_ms,event,rssi_dbm,state,radio_status_code
2088,3221750,RANGING_REQ,-150,LISTENING,0
2089,3222435,RANGING_REQ,-150,LISTENING,0
2090,3223121,RANGING_REQ,-150,LISTENING,0
2091,3223806,RANGING_REQ,-150,LISTENING,0
2092,3224492,RANGING_REQ,-150,LISTENING,0
2093,3225177,RANGING_REQ,-150,LISTENING,0
2094,3225867,RANGING_REQ,-150,LISTENING,0
2095,3226553,RANGING_REQ,-150,LISTENING,0
2096,3227238,RANGING_REQ,-150,LISTENING,0
2097,3227924,RANGING_REQ,-150,LISTENING,0
2098,3228609,RANGING_REQ,-150,LISTENING,0
2099,3229295,RANGING_REQ,-150,LISTENING,0
2100,3229980,RANGING_REQ,-150,LISTENING,0
2101,3230666,RANGING_REQ,-150,LISTENING,0
2102,3231352,RANGING_REQ,-150,LISTENING,0
2103,3232037,RANGING_REQ,-150,LISTENING,0
2104,3232727,RANGING_REQ,-150,LISTENING,0
2105,3233413,RANGING_REQ,-150,LISTENING,0
2106,3234099,RANGING_REQ,-150,LISTENING,0
2107,3234784,RANGING_REQ,-150,LISTENING,0
2108,3235470,RANGING_REQ,-150,LISTENING,0
2109,3236155,RANGING_REQ,-150,LISTENING,0
2110,3236841,RANGING_REQ,-150,LISTENING,0
2111,3237526,RANGING_REQ,-150,LISTENING,0
2112,3238212,RANGING_REQ,-150,LISTENING,0
2113,3238897,RANGING_REQ,-150,LISTENING,0
2114,3239587,RANGING_REQ,-150,LISTENING,0
2115,3240273,RANGING_REQ,-150,LISTENING,0
2116,3240958,RANGING_REQ,-150,LISTENING,0
2117,3241644,RANGING_REQ,-150,LISTENING,0
2118,3242330,RANGING_REQ,-150,LISTENING,0
2119,3243015,RANGING_REQ,-150,LISTENING,0
2120,3243701,RANGING_REQ,-150,LISTENING,0
2121,3244386,RANGING_REQ,-150,LISTENING,0
2122,3245072,RANGING_REQ,-150,LISTENING,0
2123,3245758,RANGING_REQ,-150,LISTENING,0
2124,3246448,RANGING_REQ,-150,LISTENING,0
2125,3247134,RANGING_REQ,-150,LISTENING,0
2126,3247819,RANGING_REQ,-150,LISTENING,0
2127,3248504,RANGING_REQ,-150,LISTENING,0
2128,3249190,RANGING_REQ,-150,LISTENING,0
2129,3249875,RANGING_REQ,-150,LISTENING,0
2130,3250560,RANGING_REQ,-150,LISTENING,0
2131,3251246,RANGING_REQ,-150,LISTENING,0
2132,3251931,RANGING_REQ,-150,LISTENING,0
2133,3252617,RANGING_REQ,-150,LISTENING,0
2134,3253307,RANGING_REQ,-150,LISTENING,0
2135,3253992,RANGING_REQ,-150,LISTENING,0
2136,3254678,RANGING_REQ,-150,LISTENING,0
2137,3255363,RANGING_REQ,-150,LISTENING,0
2138,3256048,RANGING_REQ,-150,LISTENING,0
2139,3256733,RANGING_REQ,-150,LISTENING,0
2140,3257419,RANGING_REQ,-150,LISTENING,0
2141,3258104,RANGING_REQ,-150,LISTENING,0
2142,3258789,RANGING_REQ,-150,LISTENING,0
2143,3259475,RANGING_REQ,-150,LISTENING,0
2144,3260164,RANGING_REQ,-150,LISTENING,0
2145,3260850,RANGING_REQ,-150,LISTENING,0
2146,3261535,RANGING_REQ,-150,LISTENING,0
2147,3262220,RANGING_REQ,-150,LISTENING,0
2148,3262906,RANGING_REQ,-150,LISTENING,0
2149,3263591,RANGING_REQ,-150,LISTENING,0
2150,3264277,RANGING_REQ,-150,LISTENING,0
2151,3264962,RANGING_REQ,-150,LISTENING,0
2152,3265648,RANGING_REQ,-150,LISTENING,0
2153,3266333,RANGING_REQ,-150,LISTENING,0
2154,3267023,RANGING_REQ,-150,LISTENING,0
2155,3267708,RANGING_REQ,-150,LISTENING,0
2156,3268394,RANGING_REQ,-150,LISTENING,0
2157,3269079,RANGING_REQ,-150,LISTENING,0
2158,3269764,RANGING_REQ,-150,LISTENING,0
2159,3270450,RANGING_REQ,-150,LISTENING,0
2160,3271135,RANGING_REQ,-150,LISTENING,0
2161,3271820,RANGING_REQ,-150,LISTENING,0
2162,3272506,RANGING_REQ,-150,LISTENING,0
2163,3273191,RANGING_REQ,-150,LISTENING,0
2164,3273882,RANGING_REQ,-150,LISTENING,0
2165,3274567,RANGING_REQ,-150,LISTENING,0
2166,3275253,RANGING_REQ,-150,LISTENING,0
2167,3275938,RANGING_REQ,-150,LISTENING,0
2168,3276624,RANGING_REQ,-150,LISTENING,0
2169,3277309,RANGING_REQ,-150,LISTENING,0
2170,3277995,RANGING_REQ,-150,LISTENING,0
2171,3278680,RANGING_REQ,-150,LISTENING,0
2172,3279365,RANGING_REQ,-150,LISTENING,0
2173,3280051,RANGING_REQ,-150,LISTENING,0
2174,3280742,RANGING_REQ,-150,LISTENING,0
2175,3281427,RANGING_REQ,-150,LISTENING,0
2176,3282112,RANGING_REQ,-150,LISTENING,0
2177,3282798,RANGING_REQ,-150,LISTENING,0
2178,3283483,RANGING_REQ,-150,LISTENING,0
2179,3284169,RANGING_REQ,-150,LISTENING,0
2180,3284854,RANGING_REQ,-150,LISTENING,0
2181,3285540,RANGING_REQ,-150,LISTENING,0
2182,3286225,RANGING_REQ,-150,LISTENING,0
2183,3286910,RANGING_REQ,-150,LISTENING,0
2184,3287600,RANGING_REQ,-150,LISTENING,0
2185,3288286,RANGING_REQ,-150,LISTENING,0
2186,3288971,RANGING_REQ,-150,LISTENING,0
2187,3289657,RANGING_REQ,-150,LISTENING,0
2188,3290342,RANGING_REQ,-150,LISTENING,0
2189,3291027,RANGING_REQ,-150,LISTENING,0
2190,3291713,RANGING_REQ,-150,LISTENING,0
2191,3292398,RANGING_REQ,-150,LISTENING,0
2192,3293084,RANGING_REQ,-150,LISTENING,0
2193,3293769,RANGING_REQ,-150,LISTENING,0
2194,3294459,RANGING_REQ,-150,LISTENING,0
2195,3295145,RANGING_REQ,-150,LISTENING,0
2196,3295830,RANGING_REQ,-150,LISTENING,0
2197,3296515,RANGING_REQ,-150,LISTENING,0
2198,3297201,RANGING_REQ,-150,LISTENING,0
2199,3297886,RANGING_REQ,-150,LISTENING,0
2200,3298571,RANGING_REQ,-150,LISTENING,0
2201,3299257,RANGING_REQ,-150,LISTENING,0
2202,3299942,RANGING_REQ,-150,LISTENING,0
2203,3300628,RANGING_REQ,-150,LISTENING,0
2204,3301318,RANGING_REQ,-150,LISTENING,0
2205,3302004,RANGING_REQ,-150,LISTENING,0
2206,3302689,RANGING_REQ,-150,LISTENING,0
2207,3303375,RANGING_REQ,-150,LISTENING,0
2208,3304060,RANGING_REQ,-150,LISTENING,0
2209,3304745,RANGING_REQ,-150,LISTENING,0
2210,3305431,RANGING_REQ,-150,LISTENING,0
2211,3306116,RANGING_REQ,-150,LISTENING,0
2212,3306802,RANGING_REQ,-150,LISTENING,0
2213,3307487,RANGING_REQ,-150,LISTENING,0
2214,3308177,RANGING_REQ,-150,LISTENING,0
2215,3308863,RANGING_REQ,-150,LISTENING,0
2216,3309548,RANGING_REQ,-150,LISTENING,0
2217,3310234,RANGING_REQ,-150,LISTENING,0
2218,3310919,RANGING_REQ,-150,LISTENING,0
2219,3311605,RANGING_REQ,-150,LISTENING,0
2220,3312290,RANGING_REQ,-150,LISTENING,0
2221,3312976,RANGING_REQ,-150,LISTENING,0
2222,3313662,RANGING_REQ,-150,LISTENING,0
2223,3314347,RANGING_REQ,-150,LISTENING,0
2224,3315037,RANGING_REQ,-150,LISTENING,0
2225,3315723,RANGING_REQ,-150,LISTENING,0
2226,3316408,RANGING_REQ,-150,LISTENING,0
2227,3317093,RANGING_REQ,-150,LISTENING,0
2228,3317779,RANGING_REQ,-150,LISTENING,0
2229,3318464,RANGING_REQ,-150,LISTENING,0
2230,3319150,RANGING_REQ,-150,LISTENING,0
2231,3319835,RANGING_REQ,-150,LISTENING,0
2232,3320521,RANGING_REQ,-150,LISTENING,0
2233,3321206,RANGING_REQ,-150,LISTENING,0
2234,3321897,RANGING_REQ,-150,LISTENING,0
2235,3322582,RANGING_REQ,-150,LISTENING,0
2236,3323268,RANGING_REQ,-150,LISTENING,0
2237,3323954,RANGING_REQ,-150,LISTENING,0
2238,3324639,RANGING_REQ,-150,LISTENING,0
2239,3325325,RANGING_REQ,-150,LISTENING,0
2240,3326011,RANGING_REQ,-150,LISTENING,0
2241,3326696,RANGING_REQ,-150,LISTENING,0
2242,3327382,RANGING_REQ,-150,LISTENING,0
2243,3328067,RANGING_REQ,-150,LISTENING,0
2244,3328758,RANGING_REQ,-150,LISTENING,0
2245,3329444,RANGING_REQ,-150,LISTENING,0
2246,3330129,RANGING_REQ,-150,LISTENING,0
2247,3330815,RANGING_REQ,-150,LISTENING,0
2248,3331501,RANGING_REQ,-150,LISTENING,0
2249,3332186,RANGING_REQ,-150,LISTENING,0
2250,3332872,RANGING_REQ,-150,LISTENING,0
2251,3333557,RANGING_REQ,-150,LISTENING,0
2252,3334243,RANGING_REQ,-150,LISTENING,0
2253,3334928,RANGING_REQ,-150,LISTENING,0
2254,3335619,RANGING_REQ,-150,LISTENING,0
2255,3336304,RANGING_REQ,-150,LISTENING,0
2256,3336990,RANGING_REQ,-150,LISTENING,0
2257,3337675,RANGING_REQ,-150,LISTENING,0
2258,3338361,RANGING_REQ,-150,LISTENING,0
2259,3339046,RANGING_REQ,-150,LISTENING,0
2260,3339732,RANGING_REQ,-150,LISTENING,0
2261,3340417,RANGING_REQ,-150,LISTENING,0
2262,3341103,RANGING_REQ,-150,LISTENING,0
2263,3341789,RANGING_REQ,-150,LISTENING,0
2264,3342479,RANGING_REQ,-150,LISTENING,0
2265,3343164,RANGING_REQ,-150,LISTENING,0
2266,3343850,RANGING_REQ,-150,LISTENING,0
2267,3344535,RANGING_REQ,-150,LISTENING,0
2268,3345220,RANGING_REQ,-150,LISTENING,0
2269,3345906,RANGING_REQ,-150,LISTENING,0
2270,3346591,RANGING_REQ,-150,LISTENING,0
2271,3347277,RANGING_REQ,-150,LISTENING,0
2272,3347962,RANGING_REQ,-150,LISTENING,0
2273,3348648,RANGING_REQ,-150,LISTENING,0
2274,3349339,RANGING_REQ,-150,LISTENING,0
2275,3350024,RANGING_REQ,-150,LISTENING,0
2276,3350710,RANGING_REQ,-150,LISTENING,0
2277,3351395,RANGING_REQ,-150,LISTENING,0
2278,3352081,RANGING_REQ,-150,LISTENING,0
2279,3352766,RANGING_REQ,-150,LISTENING,0
2280,3353451,RANGING_REQ,-150,LISTENING,0
2281,3354137,RANGING_REQ,-150,LISTENING,0
2282,3354822,RANGING_REQ,-150,LISTENING,0
2283,3355508,RANGING_REQ,-150,LISTENING,0
2284,3356200,RANGING_REQ,-150,LISTENING,0
2285,3356886,RANGING_REQ,-150,LISTENING,0
2286,3357571,RANGING_REQ,-150,LISTENING,0
2287,3358257,RANGING_REQ,-150,LISTENING,0
2288,3358942,RANGING_REQ,-150,LISTENING,0
2289,3359628,RANGING_REQ,-150,LISTENING,0
2290,3360313,RANGING_REQ,-150,LISTENING,0
2291,3360999,RANGING_REQ,-150,LISTENING,0
2292,3361684,RANGING_REQ,-150,LISTENING,0
2293,3362370,RANGING_REQ,-150,LISTENING,0
2294,3363061,RANGING_REQ,-150,LISTENING,0
2295,3363746,RANGING_REQ,-150,LISTENING,0
2296,3364432,RANGING_REQ,-150,LISTENING,0
2297,3365117,RANGING_REQ,-150,LISTENING,0
2298,3365803,RANGING_REQ,-150,LISTENING,0
2299,3366488,RANGING_REQ,-150,LISTENING,0
2300,3367173,RANGING_REQ,-150,LISTENING,0
2301,3367859,RANGING_REQ,-150,LISTENING,0
2302,3368544,RANGING_REQ,-150,LISTENING,0
2303,3369230,RANGING_REQ,-150,LISTENING,0
2304,3369921,RANGING_REQ,-150,LISTENING,0
2305,3370606,RANGING_REQ,-150,LISTENING,0
2306,3371292,RANGING_REQ,-150,LISTENING,0
2307,3371978,RANGING_REQ,-150,LISTENING,0
2308,3372663,RANGING_REQ,-150,LISTENING,0
2309,3373349,RANGING_REQ,-150,LISTENING,0
2310,3374034,RANGING_REQ,-150,LISTENING,0
2311,3374720,RANGING_REQ,-150,LISTENING,0
2312,3375405,RANGING_REQ,-150,LISTENING,0
2313,3376091,RANGING_REQ,-150,LISTENING,0
2314,3376782,RANGING_REQ,-150,LISTENING,0
2315,3377467,RANGING_REQ,-150,LISTENING,0
2316,3378153,RANGING_REQ,-150,LISTENING,0
2317,3378839,RANGING_REQ,-150,LISTENING,0
2318,3379525,RANGING_REQ,-150,LISTENING,0
2319,3380210,RANGING_REQ,-150,LISTENING,0
2320,3380896,RANGING_REQ,-150,LISTENING,0
2321,3381582,RANGING_REQ,-150,LISTENING,0
2322,3382267,RANGING_REQ,-150,LISTENING,0
2323,3382953,RANGING_REQ,-150,LISTENING,0
2324,3383644,RANGING_REQ,-150,LISTENING,0
2325,3384329,RANGING_REQ,-150,LISTENING,0
2326,3385015,RANGING_REQ,-150,LISTENING,0
2327,3385700,RANGING_REQ,-150,LISTENING,0
2328,3386385,RANGING_REQ,-150,LISTENING,0
2329,3387071,RANGING_REQ,-150,LISTENING,0
2330,3387756,RANGING_REQ,-150,LISTENING,0
2331,3388442,RANGING_REQ,-150,LISTENING,0
2332,3389127,RANGING_REQ,-150,LISTENING,0
2333,3389812,RANGING_REQ,-150,LISTENING,0
2334,3390503,RANGING_REQ,-150,LISTENING,0
2335,3391188,RANGING_REQ,-150,LISTENING,0
2336,3391873,RANGING_REQ,-150,LISTENING,0
2337,3392559,RANGING_REQ,-150,LISTENING,0
2338,3393244,RANGING_REQ,-150,LISTENING,0
2339,3393929,RANGING_REQ,-150,LISTENING,0
2340,3394615,RANGING_REQ,-150,LISTENING,0
2341,3395300,RANGING_REQ,-150,LISTENING,0
2342,3395986,RANGING_REQ,-150,LISTENING,0
2343,3396671,RANGING_REQ,-150,LISTENING,0
2344,3397362,RANGING_REQ,-150,LISTENING,0
2345,3398048,RANGING_REQ,-150,LISTENING,0
2346,3398733,RANGING_REQ,-150,LISTENING,0
2347,3399418,RANGING_REQ,-150,LISTENING,0
2348,3400104,RANGING_REQ,-150,LISTENING,0
2349,3400790,RANGING_REQ,-150,LISTENING,0
2350,3401475,RANGING_REQ,-150,LISTENING,0
2351,3402161,RANGING_REQ,-150,LISTENING,0
2352,3402846,RANGING_REQ,-150,LISTENING,0
2353,3403532,RANGING_REQ,-150,LISTENING,0
2354,3404223,RANGING_REQ,-150,LISTENING,0
2355,3404909,RANGING_REQ,-150,LISTENING,0
2356,3405594,RANGING_REQ,-150,LISTENING,0
2357,3406280,RANGING_REQ,-150,LISTENING,0
2358,3406965,RANGING_REQ,-150,LISTENING,0
2359,3407650,RANGING_REQ,-150,LISTENING,0
2360,3408336,RANGING_REQ,-150,LISTENING,0
2361,3409021,RANGING_REQ,-150,LISTENING,0
2362,3409707,RANGING_REQ,-150,LISTENING,0
2363,3410393,RANGING_REQ,-150,LISTENING,0
2364,3411084,RANGING_REQ,-150,LISTENING,0
2365,3411770,RANGING_REQ,-150,LISTENING,0
2366,3412456,RANGING_REQ,-150,LISTENING,0
2367,3413142,RANGING_REQ,-150,LISTENING,0
2368,3413827,RANGING_REQ,-150,LISTENING,0
2369,3414513,RANGING_REQ,-150,LISTENING,0
2370,3415198,RANGING_REQ,-150,LISTENING,0
2371,3415884,RANGING_REQ,-150,LISTENING,0
2372,3416569,RANGING_REQ,-150,LISTENING,0
2373,3417255,RANGING_REQ,-150,LISTENING,0
2374,3417946,RANGING_REQ,-150,LISTENING,0
2375,3418631,RANGING_REQ,-150,LISTENING,0
2376,3419317,RANGING_REQ,-150,LISTENING,0
2377,3420003,RANGING_REQ,-150,LISTENING,0
2378,3420688,RANGING_REQ,-150,LISTENING,0
2379,3421374,RANGING_REQ,-150,LISTENING,0
2380,3422060,RANGING_REQ,-150,LISTENING,0
2381,3422746,RANGING_REQ,-150,LISTENING,0
2382,3423432,RANGING_REQ,-150,LISTENING,0
2383,3424117,RANGING_REQ,-150,LISTENING,0
2384,3424807,RANGING_REQ,-150,LISTENING,0
2385,3425493,RANGING_REQ,-150,LISTENING,0
2386,3426179,RANGING_REQ,-150,LISTENING,0
2387,3426864,RANGING_REQ,-150,LISTENING,0
2388,3427550,RANGING_REQ,-150,LISTENING,0
2389,3428235,RANGING_REQ,-150,LISTENING,0
2390,3428921,RANGING_REQ,-150,LISTENING,0
2391,3429607,RANGING_REQ,-150,LISTENING,0
2392,3430292,RANGING_REQ,-150,LISTENING,0
2393,3430978,RANGING_REQ,-150,LISTENING,0
2394,3431669,RANGING_REQ,-150,LISTENING,0
2395,3432354,RANGING_REQ,-150,LISTENING,0
2396,3433039,RANGING_REQ,-150,LISTENING,0
2397,3433725,RANGING_REQ,-150,LISTENING,0
2398,3434411,RANGING_REQ,-150,LISTENING,0
2399,3435096,RANGING_REQ,-150,LISTENING,0
2400,3435781,RANGING_REQ,-150,LISTENING,0
2401,3436467,RANGING_REQ,-150,LISTENING,0
2402,3437152,RANGING_REQ,-150,LISTENING,0
2403,3437838,RANGING_REQ,-150,LISTENING,0
2404,3438528,RANGING_REQ,-150,LISTENING,0
2405,3439214,RANGING_REQ,-150,LISTENING,0
2406,3439899,RANGING_REQ,-150,LISTENING,0
2407,3440585,RANGING_REQ,-150,LISTENING,0
2408,3441270,RANGING_REQ,-150,LISTENING,0
2409,3441956,RANGING_REQ,-150,LISTENING,0
2410,3442642,RANGING_REQ,-150,LISTENING,0
2411,3443327,RANGING_REQ,-150,LISTENING,0
2412,3444013,RANGING_REQ,-150,LISTENING,0
2413,3444699,RANGING_REQ,-150,LISTENING,0
2414,3445390,RANGING_REQ,-150,LISTENING,0
2415,3446075,RANGING_REQ,-150,LISTENING,0
2416,3446761,RANGING_REQ,-150,LISTENING,0
2417,3447447,RANGING_REQ,-150,LISTENING,0
2418,3448132,RANGING_REQ,-150,LISTENING,0
2419,3448817,RANGING_REQ,-150,LISTENING,0
2420,3449503,RANGING_REQ,-150,LISTENING,0
2421,3450189,RANGING_REQ,-150,LISTENING,0
2422,3450874,RANGING_REQ,-150,LISTENING,0
2423,3451560,RANGING_REQ,-150,LISTENING,0
2424,3452251,RANGING_REQ,-150,LISTENING,0
2425,3452937,RANGING_REQ,-150,LISTENING,0
2426,3453623,RANGING_REQ,-150,LISTENING,0
2427,3454309,RANGING_REQ,-150,LISTENING,0
2428,3454995,RANGING_REQ,-150,LISTENING,0
2429,3455680,RANGING_REQ,-150,LISTENING,0
2430,3456366,RANGING_REQ,-150,LISTENING,0
2431,3457051,RANGING_REQ,-150,LISTENING,0
2432,3457737,RANGING_REQ,-150,LISTENING,0
2433,3458422,RANGING_REQ,-150,LISTENING,0
2434,3459113,RANGING_REQ,-150,LISTENING,0
2435,3459798,RANGING_REQ,-150,LISTENING,0
2436,3460483,RANGING_REQ,-150,LISTENING,0
2437,3461169,RANGING_REQ,-150,LISTENING,0
2438,3461854,RANGING_REQ,-150,LISTENING,0
2439,3462540,RANGING_REQ,-150,LISTENING,0
2440,3463225,RANGING_REQ,-150,LISTENING,0
2441,3463910,RANGING_REQ,-150,LISTENING,0
2442,3464596,RANGING_REQ,-150,LISTENING,0
2443,3465281,RANGING_REQ,-150,LISTENING,0
2444,3465972,RANGING_REQ,-150,LISTENING,0
2445,3466657,RANGING_REQ,-150,LISTENING,0
2446,3467343,RANGING_REQ,-150,LISTENING,0
2447,3468028,RANGING_REQ,-150,LISTENING,0
2448,3468713,RANGING_REQ,-150,LISTENING,0
2449,3469398,RANGING_REQ,-150,LISTENING,0
2450,3470084,RANGING_REQ,-150,LISTENING,0
2451,3470769,RANGING_REQ,-150,LISTENING,0
2452,3471454,RANGING_REQ,-150,LISTENING,0
2453,3472140,RANGING_REQ,-150,LISTENING,0
2454,3472831,RANGING_REQ,-150,LISTENING,0
2455,3473516,RANGING_REQ,-150,LISTENING,0
2456,3474202,RANGING_REQ,-150,LISTENING,0
2457,3474887,RANGING_REQ,-150,LISTENING,0
2458,3475573,RANGING_REQ,-150,LISTENING,0
2459,3476258,RANGING_REQ,-150,LISTENING,0
2460,3476944,RANGING_REQ,-150,LISTENING,0
2461,3477629,RANGING_REQ,-150,LISTENING,0
2462,3478315,RANGING_REQ,-150,LISTENING,0
2463,3479000,RANGING_REQ,-150,LISTENING,0
2464,3479691,RANGING_REQ,-150,LISTENING,0
2465,3480376,RANGING_REQ,-150,LISTENING,0
2466,3481061,RANGING_REQ,-150,LISTENING,0
2467,3481747,RANGING_REQ,-150,LISTENING,0
2468,3482432,RANGING_REQ,-150,LISTENING,0
2469,3483118,RANGING_REQ,-150,LISTENING,0
2470,3483803,RANGING_REQ,-150,LISTENING,0
2471,3484489,RANGING_REQ,-150,LISTENING,0
2472,3485174,RANGING_REQ,-150,LISTENING,0
2473,3485860,RANGING_REQ,-150,LISTENING,0
2474,3486550,RANGING_REQ,-150,LISTENING,0
2475,3487236,RANGING_REQ,-150,LISTENING,0
2476,3487921,RANGING_REQ,-150,LISTENING,0
2477,3488606,RANGING_REQ,-150,LISTENING,0
2478,3489292,RANGING_REQ,-150,LISTENING,0
2479,3489977,RANGING_REQ,-150,LISTENING,0
2480,3490662,RANGING_REQ,-150,LISTENING,0
2481,3491348,RANGING_REQ,-150,LISTENING,0
2482,3492033,RANGING_REQ,-150,LISTENING,0
2483,3492718,RANGING_REQ,-150,LISTENING,0
2484,3493409,RANGING_REQ,-150,LISTENING,0
2485,3494095,RANGING_REQ,-150,LISTENING,0
2486,3494780,RANGING_REQ,-150,LISTENING,0
2487,3495466,RANGING_REQ,-150,LISTENING,0
2488,3496151,RANGING_REQ,-150,LISTENING,0
2489,3496836,RANGING_REQ,-150,LISTENING,0
2490,3497522,RANGING_REQ,-150,LISTENING,0
2491,3498207,RANGING_REQ,-150,LISTENING,0
2492,3498892,RANGING_REQ,-150,LISTENING,0
2493,3499578,RANGING_REQ,-150,LISTENING,0
2494,3500268,RANGING_REQ,-150,LISTENING,0
2495,3500954,RANGING_REQ,-150,LISTENING,0
2496,3501639,RANGING_REQ,-150,LISTENING,0
2497,3502325,RANGING_REQ,-150,LISTENING,0
2498,3503010,RANGING_REQ,-150,LISTENING,0
2499,3503695,RANGING_REQ,-150,LISTENING,0
2500,3504381,RANGING_REQ,-150,LISTENING,0
2501,3505066,RANGING_REQ,-150,LISTENING,0
2502,3505751,RANGING_REQ,-150,LISTENING,0
2503,3506437,RANGING_REQ,-150,LISTENING,0
2504,3507127,RANGING_REQ,-150,LISTENING,0
2505,3507813,RANGING_REQ,-150,LISTENING,0
2506,3508498,RANGING_REQ,-150,LISTENING,0
2507,3509184,RANGING_REQ,-150,LISTENING,0
2508,3509870,RANGING_REQ,-150,LISTENING,0
2509,3510555,RANGING_REQ,-150,LISTENING,0
2510,3511241,RANGING_REQ,-150,LISTENING,0
2511,3511926,RANGING_REQ,-150,LISTENING,0
2512,3512612,RANGING_REQ,-150,LISTENING,0
2513,3513297,RANGING_REQ,-150,LISTENING,0
2514,3513988,RANGING_REQ,-150,LISTENING,0
2515,3514674,RANGING_REQ,-150,LISTENING,0
2516,3515359,RANGING_REQ,-150,LISTENING,0
2517,3516045,RANGING_REQ,-150,LISTENING,0
2518,3516730,RANGING_REQ,-150,LISTENING,0
2519,3517416,RANGING_REQ,-150,LISTENING,0
2520,3518101,RANGING_REQ,-150,LISTENING,0
2521,3518787,RANGING_REQ,-150,LISTENING,0
2522,3519472,RANGING_REQ,-150,LISTENING,0
2523,3520158,RANGING_REQ,-150,LISTENING,0
2524,3520849,RANGING_REQ,-150,LISTENING,0
2525,3521534,RANGING_REQ,-150,LISTENING,0
2526,3522219,RANGING_REQ,-150,LISTENING,0
2527,3522905,RANGING_REQ,-150,LISTENING,0
2528,3523590,RANGING_REQ,-150,LISTENING,0
2529,3524276,RANGING_REQ,-150,LISTENING,0
2530,3524962,RANGING_REQ,-150,LISTENING,0
2531,3525647,RANGING_REQ,-150,LISTENING,0
2532,3526333,RANGING_REQ,-150,LISTENING,0
2533,3527019,RANGING_REQ,-150,LISTENING,0
2534,3527709,RANGING_REQ,-150,LISTENING,0
2535,3528395,RANGING_REQ,-150,LISTENING,0
2536,3529080,RANGING_REQ,-150,LISTENING,0
2537,3529765,RANGING_REQ,-150,LISTENING,0
2538,3530451,RANGING_REQ,-150,LISTENING,0
2539,3531136,RANGING_REQ,-150,LISTENING,0
2540,3531822,RANGING_REQ,-150,LISTENING,0
2541,3532507,RANGING_REQ,-150,LISTENING,0
2542,3533193,RANGING_REQ,-150,LISTENING,0
2543,3533879,RANGING_REQ,-150,LISTENING,0
2544,3534570,RANGING_REQ,-150,LISTENING,0
2545,3535255,RANGING_REQ,-150,LISTENING,0
2546,3535941,RANGING_REQ,-150,LISTENING,0
2547,3536626,RANGING_REQ,-150,LISTENING,0
2548,3537312,RANGING_REQ,-150,LISTENING,0
2549,3537998,RANGING_REQ,-150,LISTENING,0
2550,3538683,RANGING_REQ,-150,LISTENING,0
2551,3539369,RANGING_REQ,-150,LISTENING,0
2552,3540054,RANGING_REQ,-150,LISTENING,0
2553,3540740,RANGING_REQ,-150,LISTENING,0
2554,3541431,RANGING_REQ,-150,LISTENING,0
2555,3542116,RANGING_REQ,-150,LISTENING,0
2556,3542802,RANGING_REQ,-150,LISTENING,0
2557,3543488,RANGING_REQ,-150,LISTENING,0
2558,3544174,RANGING_REQ,-150,LISTENING,0
2559,3544859,RANGING_REQ,-150,LISTENING,0
2560,3545545,RANGING_REQ,-150,LISTENING,0
2561,3546231,RANGING_REQ,-150,LISTENING,0
2562,3546916,RANGING_REQ,-150,LISTENING,0
2563,3547602,RANGING_REQ,-150,LISTENING,0
2564,3548293,RANGING_REQ,-150,LISTENING,0
2565,3548979,RANGING_REQ,-150,LISTENING,0
2566,3549664,RANGING_REQ,-150,LISTENING,0
2567,3550350,RANGING_REQ,-150,LISTENING,0
2568,3551036,RANGING_REQ,-150,LISTENING,0
2569,3551721,RANGING_REQ,-150,LISTENING,0
2570,3552407,RANGING_REQ,-150,LISTENING,0
2571,3553093,RANGING_REQ,-150,LISTENING,0
2572,3553779,RANGING_REQ,-150,LISTENING,0
2573,3554464,RANGING_REQ,-150,LISTENING,0
2574,3555155,RANGING_REQ,-150,LISTENING,0
2575,3555841,RANGING_REQ,-150,LISTENING,0
2576,3556527,RANGING_REQ,-150,LISTENING,0
2577,3557212,RANGING_REQ,-150,LISTENING,0
2578,3557898,RANGING_REQ,-150,LISTENING,0
2579,3558584,RANGING_REQ,-150,LISTENING,0
2580,3559270,RANGING_REQ,-150,LISTENING,0
2581,3559956,RANGING_REQ,-150,LISTENING,0
2582,3560641,RANGING_REQ,-150,LISTENING,0
2583,3561327,RANGING_REQ,-150,LISTENING,0
2584,3562018,RANGING_REQ,-150,LISTENING,0
2585,3562704,RANGING_REQ,-150,LISTENING,0
2586,3563390,RANGING_REQ,-150,LISTENING,0
2587,3564075,RANGING_REQ,-150,LISTENING,0
2588,3564761,RANGING_REQ,-150,LISTENING,0
2589,3565447,RANGING_REQ,-150,LISTENING,0
2590,3566132,RANGING_REQ,-150,LISTENING,0
2591,3566818,RANGING_REQ,-150,LISTENING,0
2592,3567504,RANGING_REQ,-150,LISTENING,0
2593,3568189,RANGING_REQ,-150,LISTENING,0
2594,3568880,RANGING_REQ,-150,LISTENING,0
2595,3569566,RANGING_REQ,-150,LISTENING,0
2596,3570251,RANGING_REQ,-150,LISTENING,0
2597,3570936,RANGING_REQ,-150,LISTENING,0
2598,3571622,RANGING_REQ,-150,LISTENING,0
2599,3572307,RANGING_REQ,-150,LISTENING,0
2600,3572993,RANGING_REQ,-150,LISTENING,0
